-147|0.6913224438041737
-294|0.9056424649480055
-22|0.12709381805555942
441|0.9093931046521349
-808|0.6703113163028286
987|0.4684346631468087
107|0.9739276881927008
-46|0.6265775366368055
421|0.535888290862576
-628|0.9053319348298121
-467|0.5016953798837004
-108|0.44793944152727516
878|0.6522817984648966
-87|0.384605429488995
-124|0.8152510579545297
-611|0.9308554282174677
500|0.6440938905538415
-618|0.6740494128159237
-716|0.8869574103308768
115|0.9472998447498989
835|0.7706134891243447
960|0.4725747246549261
-676|0.9468946380135721
-617|0.7533620759658688
-2|0.6454456872298994
836|0.9443382318702083
745|0.15325432033012898
-14|0.1291004950963961
281|0.5764479959785143
-376|0.13806252775220162
923|0.7195747103581056
42|0.18007844317414357
-828|0.6605973791229331
578|0.6945909003721388
-108|0.09227114700423511
-898|0.24743903083033847
672|0.31418928748196373
-37|0.6610976020129893
792|0.10482791483659437
572|0.4083856297810817
-567|0.00404197962696029
-357|0.6717838994860885
-102|0.5160377160159177
-327|0.5218112492439998
-799|0.38101021439094085
884|0.7333219274780554
-542|0.174592368484082
819|0.5072036891026633
-109|0.2534341039829717
406|0.36052920894625784
224|0.7645595463033117
-826|0.9255008545505925
-40|0.4492493868211923
-715|0.5228790312640244
-667|0.24661012727948384
-19|0.7004918463488259
476|0.7223384801263423
214|0.3663188185086822
862|0.8220528025834571
-296|0.6640160195588309
477|0.757251396922925
-156|0.42356340446701557
-218|0.648567257650842
690|0.412149822828878
-582|0.4989750987156958
920|0.4519230939726737
-961|0.6250522030618696
900|0.031083388834818204
-791|0.09228755031768021
953|0.7461154280610058
-338|0.8426482510974939
947|0.9137730745064702
-818|0.8400649142272683
849|0.4596445740138255
-154|0.21457201329425624
-654|0.6180645700637836
-299|0.38100416791354275
-157|0.12143541814234127
30|0.0945814667798609
-942|0.9871312160205523
-704|0.015991367035380732
978|0.2935049201346882
-338|0.3303860568490644
188|0.4744899219029781
958|0.25545881695591643
-788|0.8350609323892715
-780|0.9782104816497598
821|0.3450460204530388
-978|0.885613011612723
914|0.4537777307581162
-454|0.7222423261080991
-304|0.8609515507944071
-947|0.012074294955199849
72|0.7560413310945958
682|0.46848048936738707
727|0.09707788286348762
-778|0.9670457051588314
-836|0.009842480929114439
525|0.015860857711220033
132|0.23834734734687302
714|-862.6788806793315
967|-621.3188663920046
-302|-65.43120258863348
66|515.5765180411281
-568|900.3097119355086
-280|882.3677064136116
-261|89.13067714795284
-80|-883.7835347871255
935|556.3082018033394
-446|987.0332325819193
-147|-302.28658824846957
-98|291.6486557475837
-240|375.3540575136749
-731|602.9375259194012
987|139.05508776834563
-33|572.6812591928997
-173|-104.43621157167411
-63|341.5599881946732
981|-94.41703460618896
250|728.329644057914
396|381.2054780913106
-514|812.7909630277557
733|961.7620167911289
-590|-406.92634924894253
-390|-49.150642841447166
-459|-915.3430164906202
-648|-991.9727346923299
-599|-559.7855314357134
-70|-371.7105258626907
-509|-217.77090362790602
96|369.60535293695807
-16|678.2495900160263
-948|801.04541203842
511|750.0244017058831
-419|952.5944337653164
-750|-273.7842872958731
-73|-945.922606401346
-192|-471.9978681517101
-146|467.7906214185182
941|21.590632892898043
354|875.8581401837855
144|-727.8126656670429
787|271.85216893428105
-428|91.80000225105528
26|-392.42277639840984
83|-590.6197818247942
-17|-92.72925275794262
628|-755.5743934473369
543|917.5652326232537
527|781.8664650604544
284|214.29849211993633
263|281.8795300473603
-835|-877.1865585394187
648|808.3474056188525
-163|663.6237958561944
842|650.4267889483556
-861|-808.2689641384841
451|576.1647265055024
703|785.5543858411008
-75|251.5653271624194
169|-792.3853268036287
77|865.9412751965162
-298|-985.2706079656863
974|558.6895235831123
-386|-458.609277503453
398|-7.324225539494023
65|840.0665775149596
-982|-829.0098853472276
630|429.24820262771004
-204|-613.7432067993202
698|-635.0687273767212
-846|-278.66554917009955
751|-948.4074124285178
-748|-326.8470038530427
690|338.6997418821097
-792|538.2448432030926
737|771.4593848218421
-353|-614.3429498111152
342|350.18179368027336
-303|-841.0237909370468
74|-937.1367140512809
-946|-552.4256622836814
893|482.98110525912375
-743|283.3735162015662
-953|362.0937041788238
983|-711.0615741221553
109|-360.66209647158985
-710|392.221072042963
-945|746.4651798476957
666|284.307811015653
896|-370.59935334979446
-59|-332.9477278404895
106|698.6939254806096
-812|768.1184840497319
357|-345.128150683433
-930|-189.0151231029813
553|74.19790184988574
725|-724.5578124338356
-503|664.0921901896925
-235|957.0132367757185
